src,dst,amount,timestamp,shared_device
1024,2384,3614.37,594649,0
1024,878,1097.48,594843,0
1024,2634,3042.77,595043,0
1024,224,177.53,595214,0
1025,2491,420.16,595439,0
1025,1556,2038.6,595651,0
1025,2442,6095.2,595931,0
1026,885,496.98,596135,0
1026,2956,2358.41,596168,0
1026,2200,531.6,596478,0
1027,1408,484.82,596481,0
1027,1814,868.47,596786,0
1027,11,861.77,596922,0
1028,2172,1735.38,597142,0
1028,543,660.85,597220,0
1028,1683,1747.02,597552,0
1028,33,14814.59,597879,0
1029,1024,1466.19,598125,0
1030,1522,846.58,598127,0
1031,1159,3478.61,598353,0
1032,2130,292.09,598618,0
1032,837,638.31,599017,0
1032,104,2885.46,599148,0
1033,2687,6176.24,599432,0
1033,1557,1229.01,599623,0
1033,372,4380.45,599808,0
1033,1441,727.16,599820,0
1034,1993,665.79,599832,0
1034,1134,792.47,600226,0
1034,1889,9059.14,600433,0
1034,2823,175.2,600744,0
1035,478,2137.47,600850,0
1035,129,2263.17,601186,0
1035,1163,3270.64,601444,0
1036,2517,1798.02,601687,0
1036,2159,485.11,601761,0
1036,1454,228.28,602127,0
1037,133,4227.87,602447,0
1037,882,1588.48,602626,0
1037,1704,1734.16,602747,0
1037,343,2143.32,603038,0
1037,1905,259.28,603098,0
1038,305,6152.42,603410,0
1038,1189,1254.88,603659,0
1038,2654,4579.72,603945,0
1038,1429,935.24,604240,0
1039,90,553.48,604243,0
1040,2446,3072.31,604467,0
1040,2879,2276.19,604576,0
1040,1568,300.63,604952,0
1040,835,423.3,605273,0
1040,2780,291.16,605373,0
1041,184,1444.58,605584,0
1042,1030,630.52,605676,0
1042,872,1321.53,605850,0
1042,70,620.29,606084,0
1043,2107,535.78,606334,0
1044,1929,626.79,606631,0
1045,795,6263.79,607021,0
1046,312,249.26,607280,0
1046,549,695.68,607651,0
1046,2956,1849.47,607895,0
1046,1756,937.53,608079,0
1046,528,1960.4,608096,0
1047,2053,628.66,608130,0
1048,2836,2158.69,608268,0
1049,2831,1798.47,608273,0
1049,755,1951.74,608359,0
1049,365,557.77,608515,0
1049,2326,1480.08,608537,0
1049,2172,940.77,608631,0
1050,402,1368.7,608921,0
1050,725,762.44,609018,0
1050,1261,2602.97,609270,0
1051,403,193.49,609431,0
1051,2021,794.81,609649,0
1051,1173,1818.74,609687,0
1051,1599,315.67,609708,0
1051,1478,435.57,609926,0
1052,2696,3249.44,610031,0
1052,441,2791.44,610052,0
1052,1890,5621.11,610145,0
1053,1006,941.55,610522,0
1054,713,1331.85,610864,0
1055,2684,24988.55,610921,0
1055,1119,522.19,611072,0
1055,2659,400.02,611081,0
1055,2581,2559.99,611178,0
1056,1391,1405.55,611490,0
1057,928,586.69,611555,0
1057,896,1169.2,611702,0
1057,1335,107.67,611893,0
1057,2282,2518.31,612188,0
1057,1063,844.36,612459,0
1058,2425,1812.91,612840,0
1058,789,1394.64,613101,0
1058,2833,303.23,613428,0
1058,2786,95.06,613599,0
1059,2406,6900.68,613786,0
1059,307,552.34,613934,0
1059,739,685.7,614087,0
1059,3,2219.4,614310,0
1060,2449,1212.92,614573,0
1060,2687,2873.08,614888,0
1061,1516,755.46,615247,0
1062,2936,7992.55,615561,0
1063,1979,690.86,615731,0
1063,1129,598.86,616105,0
1063,2754,3829.43,616350,0
1063,308,2249.03,616677,0
1063,494,5000.36,616693,0
1064,2962,1232.05,616839,0
1064,2814,2322.31,617187,0
1065,1664,640.96,617275,0
1065,282,129.54,617398,0
1065,538,1896.67,617673,0
1065,2840,1025.85,617879,0
1065,1839,649.79,618084,0
1066,1806,1734.67,618255,0
1066,1653,1592.5,618498,0
1066,1213,2419.96,618874,0
1066,60,1662.55,618962,0
1066,1208,417.69,618990,0
1067,816,970.45,619051,0
1067,2657,356.48,619409,0
1068,353,926.58,619808,0
1068,996,961.23,620027,0
1069,2143,295.27,620365,0
1069,1682,331.14,620411,0
1069,2339,913.73,620716,0
1069,1795,1411.91,620789,0
1070,122,2099.07,620837,0
1070,1719,782.19,621149,0
1070,2158,1029.58,621285,0
1070,2636,314.56,621514,0
1070,664,614.73,621855,0
1071,864,1907.35,621942,0
1071,2133,1573.57,621997,0
1071,704,290.14,622161,0
1071,2924,674.41,622534,0
1072,1960,2182.9,622584,0
1072,1659,1059.92,622958,0
1072,2147,1292.01,623212,0
1072,2299,671.57,623610,0
1072,726,288.51,623713,0
1073,1366,3048.26,624098,0
1073,1184,86.74,624128,0
1073,494,6908.56,624242,0
1073,1553,789.72,624550,0
1073,1309,2351.64,624904,0
1074,1109,1178.61,625172,0
1075,181,318.7,625318,0
1076,1210,389.78,625382,0
1076,1256,1126.25,625469,0
1077,244,309.68,625691,0
1077,142,765.7,625804,0
1077,2804,513.99,625936,0
1077,1443,1393.94,626295,0
1078,1823,9495.98,626456,0
1078,1253,382.19,626503,0
1079,2869,736.18,626840,0
1079,980,8078.55,627048,0
1079,1857,1085.22,627127,0
1080,2058,4187.59,627252,0
1080,2964,609.45,627453,0
1080,580,369.26,627689,0
1080,2106,435.17,627957,0
1081,2637,2112.93,628107,0
1081,711,2416.34,628226,0
1081,2844,540.43,628247,0
1082,469,481.88,628602,0
1082,2754,354.75,628869,0
1082,1297,249.13,628956,0
1083,480,3955.1,629276,0
1084,1284,298.8,629576,0
1084,283,1234.64,629746,0
1084,185,2103.31,630126,0
1085,122,1260.21,630393,0
1085,1328,553.76,630522,0
1086,2863,2140.1,630664,0
1086,474,168.99,631051,0
1086,2555,295.0,631367,0
1086,231,883.94,631590,0
1087,706,765.49,631979,0
1088,2788,1688.78,632124,0
1088,2081,684.51,632316,0
1089,305,866.87,632484,0
1089,1058,198.3,632757,0
1089,979,556.9,632850,0
1089,877,749.09,632894,0
1090,1028,3274.58,632900,0
1090,1029,846.07,632915,0
1090,438,1110.49,633127,0
1090,417,894.52,633201,0
1091,565,480.84,633537,0
1091,906,1179.54,633772,0
1091,2157,929.71,633829,0
1091,548,754.75,634120,0
1092,215,327.31,634255,0
1092,1009,3717.28,634458,0
1092,2124,451.36,634542,0
1092,2764,2283.16,634910,0
1093,681,789.42,635103,0
1094,1566,1138.96,635479,0
1094,696,1293.0,635484,0
1094,197,2285.5,635647,0
1094,2592,501.46,635771,0
1095,461,659.06,635778,0
1095,910,1793.18,635876,0
1095,1942,156.87,635916,0
1096,360,1552.79,636060,0
1096,2550,2971.65,636108,0
1097,1525,1031.26,636411,0
1098,385,577.61,636443,0
1098,2463,5405.18,636589,0
1098,2912,1152.57,636943,0
1098,751,1210.73,637272,0
1098,1847,79.03,637579,0
1099,2505,5576.61,637637,0
1099,1946,2570.71,637676,0
1100,880,400.21,637760,0
1101,1353,4917.24,637782,0
1101,185,5763.01,637856,0
1101,741,3646.49,638093,0
1101,2239,1156.25,638385,0
1102,343,915.22,638585,0
1102,411,418.17,638647,0
1102,1943,6892.22,638832,0
1102,2377,7146.27,639041,0
1103,2756,2085.11,639226,0
1103,1586,6371.88,639539,0
1104,2048,1879.99,639729,0
1105,20,2149.89,640012,0
1105,1060,582.82,640363,0
1105,687,1437.72,640652,0
1105,2610,1362.3,640677,0
1106,149,1665.89,640738,0
1106,2049,465.16,641121,0
1106,672,615.55,641480,0
1106,1681,930.3,641621,0
1106,1931,1130.18,641714,0
1107,918,1126.16,641956,0
1107,2264,458.32,642234,0
1107,2586,2581.97,642579,0
1108,2883,641.87,642631,0
1108,2369,4809.19,642723,0
1109,2553,2397.52,643116,0
1109,1083,522.02,643312,0
1110,2938,380.36,643534,0
1110,2204,2857.81,643917,0
1110,2184,1391.59,644018,0
1110,2626,945.32,644249,0
1110,2092,1091.66,644479,0
1111,549,1439.34,644570,0
1112,1758,624.95,644748,0
1113,2636,4015.22,644790,0
1114,1046,1249.64,644865,0
1115,2440,22693.6,645070,0
1115,1932,1485.57,645146,0
1115,1054,1648.78,645282,0
1115,742,653.88,645442,0
1116,2717,5128.06,645608,0
1116,1822,1490.07,645656,0
1116,2882,12344.16,645754,0
1116,2765,1316.94,646151,0
1116,2781,3250.92,646238,0
1117,139,717.86,646347,0
1117,543,1451.33,646625,0
1118,2208,573.75,646852,0
1119,273,755.1,647019,0
1119,2899,1027.64,647036,0
1119,934,639.48,647221,0
1120,601,2737.09,647470,0
1120,1440,588.12,647823,0
1120,2766,1116.42,648094,0
1120,1554,2494.74,648463,0
1120,987,2044.86,648647,0
1121,1686,476.35,648699,0
1121,512,465.18,649025,0
1121,2437,1418.1,649052,0
1121,655,1844.21,649107,0
1122,978,1692.4,649184,0
1122,171,806.39,649315,0
1122,862,1156.56,649449,0
1123,420,860.39,649630,0
1123,2094,511.79,649747,0
1124,2281,293.41,649957,0
1124,1362,5796.11,650229,0
1124,2107,276.28,650407,0
1125,1115,1649.34,650798,0
1126,2270,514.09,651025,0
1126,1715,1215.73,651174,0
1126,895,268.89,651192,0
1126,495,442.0,651254,0
1126,518,3210.31,651327,0
1127,295,1250.76,651634,0
1127,2840,329.26,651786,0
1127,716,10008.63,652162,0
1128,2782,236.83,652534,0
1128,1951,284.92,652598,0
1128,1619,1418.39,652839,0
1128,316,806.2,652892,0
1128,361,3268.4,652952,0
1129,1619,2059.37,653254,0
1129,2001,4542.52,653278,0
1129,757,799.13,653388,0
1129,1433,458.24,653553,0
1129,1541,814.75,653666,0
1130,2363,624.07,653803,0
1130,767,1688.72,654138,0
1130,2570,53.21,654269,0
1131,1867,859.78,654569,0
1132,1745,733.15,654918,0
1132,159,719.07,655179,0
1132,2694,713.93,655485,0
1132,667,345.92,655628,0
1132,188,1165.19,655754,0
1133,2054,2354.42,655770,0
1133,1024,2906.45,655922,0
1134,2268,9750.03,655983,0
1135,2392,6430.37,656355,0
1135,1666,529.9,656634,0
1135,2323,793.15,656665,0
1135,2535,302.69,657046,0
1136,33,1727.47,657356,0
1136,699,1747.23,657368,0
1136,2209,241.24,657706,0
1137,47,810.36,658101,0
1137,2940,761.92,658408,0
1138,2140,1267.43,658653,0
1138,2992,812.31,658774,0
1138,1559,1167.4,658969,0
1139,2576,319.56,659354,0
1139,813,488.69,659460,0
1139,917,743.43,659697,0
1139,2478,1866.12,659869,0
1139,1801,3394.94,659907,0
1140,1933,875.76,659914,0
1140,164,3728.14,660249,0
1140,2928,1429.18,660280,0
1141,1575,199.36,660302,0
1141,1805,111.79,660345,0
1141,1733,2406.64,660605,0
1141,2309,2688.74,660921,0
1141,1573,557.04,661181,0
1142,1003,4645.71,661352,0
1143,2394,849.08,661455,0
1143,1088,963.89,661716,0
1143,2361,412.11,661890,0
1143,2086,358.74,662121,0
1144,1292,227.59,662240,0
1144,612,589.44,662579,0
1144,2107,4055.06,662752,0
1144,2117,859.35,662828,0
1144,1918,496.4,663120,0
1145,2139,1630.79,663357,0
1145,480,78.09,663640,0
1145,2199,1745.63,663769,0
1146,2494,2828.75,663783,0
1146,2416,1810.2,664049,0
1146,204,581.96,664434,0
1147,999,794.48,664822,0
1147,2951,11791.31,665215,0
1147,2609,316.21,665260,0
1147,1148,1362.09,665355,0
1148,958,782.42,665623,0
1148,2703,658.11,666000,0
1149,1023,220.02,666285,0
1149,1428,2670.41,666677,0
1150,2712,212.09,666782,0
1151,2363,455.08,666929,0
1151,1002,278.06,666931,0
1151,570,1211.82,667017,0
1151,303,1511.13,667110,0
1152,2572,778.95,667472,0
1153,976,7357.44,667587,0
1153,439,423.69,667788,0
1154,1964,2226.43,668057,0
1154,1486,658.28,668231,0
1155,2935,1856.07,668359,0
1155,2826,373.3,668372,0
1156,685,1014.37,668567,0
1156,2324,664.42,668720,0
1156,632,567.44,669004,0
1157,2911,3238.11,669044,0
1157,1131,121.24,669206,0
1158,1770,2737.26,669353,0
1159,1020,3092.2,669686,0
1159,1197,1720.2,670065,0
1159,1048,427.32,670290,0
1160,638,1263.24,670448,0
1160,1797,596.89,670845,0
1160,2653,457.0,670866,0
1160,606,1203.75,670987,0
1161,2163,671.48,671310,0
1162,2665,1305.91,671487,0
1162,1902,791.45,671651,0
1162,1368,1016.01,671961,0
1162,972,208.92,672113,0
1163,2836,204.06,672316,0
1163,499,1559.49,672694,0
1164,2602,153.62,673031,0
1164,43,474.6,673180,0
1164,2592,5315.4,673288,0
1165,608,282.84,673528,0
1165,2022,1786.09,673633,0
1165,1967,454.36,674028,0
1166,2693,726.25,674184,0
1166,2459,3462.35,674569,0
1166,1224,3824.68,674770,0
1166,1590,1821.86,674814,0
1167,1797,110.8,675075,0
1167,1050,410.53,675469,0
1167,239,312.33,675508,0
1168,2525,620.85,675720,0
1168,2608,462.54,676113,0
1168,2448,495.59,676333,0
1168,2553,3695.18,676570,0
1169,2256,1957.64,676760,0
1169,140,322.6,677040,0
1169,156,3491.79,677368,0
1170,850,359.23,677416,0
1170,2893,317.51,677768,0
1171,2140,690.43,678000,0
1171,580,5960.5,678161,0
1172,1239,864.96,678522,0
1172,2502,1636.23,678761,0
1173,2277,2727.46,679105,0
1173,1868,371.77,679496,0
1174,2005,362.21,679879,0
1174,1250,1546.74,679964,0
1174,2286,1812.83,680196,0
1175,207,3056.05,680201,0
1175,444,975.62,680503,0
1175,1399,5385.18,680797,0
1175,2709,1182.85,680948,0
1175,1419,1779.75,681299,0
1176,1705,2412.57,681437,0
1176,678,604.57,681743,0
1176,1460,1491.99,681761,0
1176,76,4061.98,681766,0
1177,24,1950.64,681895,0
1177,1050,1665.64,682076,0
1177,1914,1085.69,682362,0
1177,1282,726.44,682701,0
1178,169,3245.37,682969,0
1179,336,1598.18,683162,0
1179,1467,1223.15,683278,0
1180,2764,7207.47,683320,0
1180,2479,367.2,683527,0
1180,1226,478.06,683742,0
1180,2220,6802.09,684127,0
1180,2106,3009.37,684171,0
1181,2812,522.38,684190,0
1181,1457,2280.06,684210,0
1181,800,892.14,684340,0
1181,14,801.71,684369,0
1181,2172,572.69,684647,0
1182,1999,595.78,684998,0
1182,544,2573.9,685230,0
1182,739,862.0,685472,0
1182,1408,775.16,685816,0
1182,2797,1939.44,685852,0
1183,2317,1719.89,686106,0
1183,2740,408.74,686315,0
1183,1809,825.63,686508,0
1183,47,1344.25,686594,0
1184,1106,1105.25,686618,0
1185,620,1700.35,686694,0
1185,754,6327.8,686790,0
1186,668,4399.94,687182,0
1186,1206,2310.63,687580,0
1186,1144,3103.97,687880,0
1186,1636,3093.14,688027,0
1187,2225,306.88,688244,0
1187,2500,1035.44,688519,0
1187,2351,1213.01,688722,0
1187,1053,355.77,688873,0
1187,515,560.75,688946,0
1188,2127,662.35,689194,0
1189,2848,7016.78,689517,0
1189,2489,1680.15,689560,0
1189,1775,1218.68,689663,0
1189,1302,1473.6,689858,0
1189,1730,712.45,690133,0
1190,1081,1189.6,690270,0
1191,2853,811.82,690665,0
1191,1148,344.98,690777,0
1191,303,169.56,691135,0
1191,2442,767.85,691460,0
1191,1531,259.5,691590,0
1192,525,1269.52,691916,0
1192,2759,1676.31,692251,0
1192,1026,480.67,692644,0
1192,598,61.88,693038,0
1192,2551,1782.99,693317,0
1193,2251,1845.74,693349,0
1193,571,585.74,693682,0
1193,1047,513.74,693917,0
1193,2652,1144.37,693973,0
1193,2976,1342.05,694127,0
1194,523,528.28,694416,0
1194,2603,739.02,694565,0
1194,2997,284.62,694661,0
1194,2685,721.28,694812,0
1195,1131,2476.57,694987,0
1195,1294,6705.69,695124,0
1195,425,956.56,695158,0
1195,2402,1043.66,695198,0
1196,587,469.96,695504,0
1197,1466,1348.31,695514,0
1198,1480,624.47,695802,0
1198,759,1461.17,695882,0
1198,2335,1942.84,696015,0
1198,737,4667.61,696274,0
1199,240,1092.61,696462,0
1199,2993,1366.97,696730,0
1199,311,604.1,696937,0
1199,146,5545.63,696956,0
1199,963,2178.5,697035,0
1200,324,565.27,697399,0
1200,901,759.73,697666,0
1200,874,1006.68,697866,0
1201,432,7425.57,698028,0
1201,1085,161.3,698396,0
1201,2001,326.52,698603,0
1201,504,731.43,698714,0
1201,1131,409.13,699110,0
1202,765,1001.96,699142,0
1202,707,4980.17,699325,0
1202,1575,605.19,699625,0
1203,1173,3255.15,699990,0
1203,1354,6102.34,700383,0
1203,1501,5272.45,700494,0
1203,181,2422.13,700811,0
1203,1692,1556.73,700820,0
1204,2242,215.88,701209,0
1204,2712,359.93,701414,0
1204,1839,1088.86,701585,0
1205,460,1704.58,701787,0
1205,409,331.48,702174,0
1205,1016,3285.57,702405,0
1205,955,2893.37,702626,0
1206,949,2065.52,702779,0
1206,1898,500.17,702931,0
1206,252,879.63,703133,0
1206,159,3149.88,703213,0
1206,363,616.95,703389,0
1207,607,1158.42,703412,0
1207,1671,4155.05,703459,0
1207,1074,211.4,703609,0
1207,2298,1374.23,703926,0
1208,1685,195.12,703944,0
1208,1307,1835.26,703979,0
1209,472,291.46,704216,0
1209,2149,3931.58,704388,0
1209,1534,1067.04,704591,0
1209,2112,1694.23,704748,0
1209,1095,1075.31,704833,0
1210,13,1405.55,705187,0
1210,2035,1106.92,705468,0
1211,331,2132.86,705498,0
1212,1500,14082.79,705740,0
1213,1176,1331.54,705938,0
1213,782,1024.92,706200,0
1214,412,344.09,706546,0
1215,437,4201.21,706939,0
1215,1271,325.35,707197,0
1215,2669,3837.94,707311,0
1215,2914,1532.43,707433,0
1216,599,991.67,707826,0
1216,2078,983.31,707949,0
1216,1362,219.2,708235,0
1216,1287,280.23,708264,0
1217,880,483.18,708338,0
1217,1611,2826.67,708665,0
1217,2146,713.79,709012,0
1217,1172,258.83,709046,0
1218,1547,524.64,709241,0
1219,2402,1385.24,709589,0
1219,255,552.22,709756,0
1220,35,201.72,710013,0
1220,2068,1622.69,710391,0
1220,2294,2678.19,710546,0
1220,2476,2009.84,710833,0
1221,590,1740.2,711192,0
1221,1625,752.58,711449,0
1221,2681,8245.0,711731,0
1221,605,2627.89,711748,0
1222,359,899.46,711999,0
1222,368,212.27,712091,0
1222,2942,9454.05,712120,0
1222,1559,3948.09,712446,0
1223,828,695.79,712562,0
1223,1881,3318.62,712928,0
1223,519,469.7,713061,0
1223,1836,844.31,713372,0
1223,984,1175.78,713505,0
1224,912,3260.59,713508,0
1224,321,11228.29,713760,0
1225,422,862.19,713876,0
1225,37,223.11,713931,0
1225,1475,1019.4,714095,0
1225,521,774.57,714195,0
1225,1168,1399.12,714467,0
1226,1695,500.66,714770,0
1226,1610,1108.56,714907,0
1227,813,12345.5,715072,0
1227,1559,952.7,715358,0
1227,2721,718.82,715676,0
1227,1474,415.32,716047,0
1228,2297,690.25,716441,0
1228,1214,2626.31,716577,0
1228,210,5221.68,716783,0
1228,1490,2323.79,717024,0
1228,488,7205.85,717051,0
1229,38,5134.75,717110,0
1229,1529,573.48,717310,0
1229,2164,1973.72,717581,0
1230,938,1658.79,717948,0
1231,2100,247.7,717993,0
1231,2048,690.37,718299,0
1232,668,276.36,718442,0
1232,287,772.76,718667,0
1232,1539,497.03,718856,0
1233,1573,1285.87,718907,0
1233,1252,1383.04,718994,0
1233,1952,1677.21,719015,0
1234,2109,2330.37,719260,0
1234,2362,184.8,719448,0
1234,12,2747.03,719603,0
1234,2543,309.45,719891,0
1235,1521,735.43,720021,0
1236,157,301.01,720079,0
1237,2763,355.68,720238,0
1237,835,722.3,720416,0
1237,528,719.23,720591,0
1238,2441,271.13,720971,0
1238,1969,804.49,721213,0
1238,2653,317.11,721464,0
1239,1641,514.0,721734,0
1239,443,2879.41,721870,0
1240,2149,3462.73,722229,0
1241,490,351.85,722246,0
1241,2292,967.09,722460,0
1241,1233,183.15,722522,0
1241,1964,1039.4,722762,0
1242,2146,3186.96,722890,0
1242,418,1735.39,723144,0
1242,2004,772.52,723285,0
1243,938,2327.9,723590,0
1243,1493,2154.51,723803,0
1243,32,136.52,724006,0
1243,1449,894.36,724191,0
1243,564,3811.94,724493,0
1244,2551,1943.26,724566,0
1244,1191,1505.79,724767,0
1245,2210,915.83,724875,0
1245,1683,1799.58,724937,0
1246,262,306.07,725133,0
1246,304,1221.19,725419,0
1247,304,1168.34,725460,0
1247,1859,2785.32,725674,0
1247,2581,692.22,725842,0
1247,1344,839.69,726104,0
1248,2621,233.89,726352,0
1248,2501,629.41,726541,0
1248,700,9357.58,726916,0
1248,2989,552.79,727037,0
1248,2181,612.89,727434,0
1249,18,10684.4,727676,0
1249,1593,1323.35,728071,0
1250,2349,758.57,728272,0
1250,2773,722.65,728366,0
1251,461,743.9,728440,0
1251,1335,220.57,728471,0
1251,2174,1352.31,728688,0
1251,572,629.98,728790,0
1252,1266,1617.26,729185,0
1253,940,2859.12,729338,0
1253,1693,504.66,729632,0
1254,1775,1910.43,729937,0
1254,1547,334.66,730014,0
1254,1068,4366.57,730165,0
1254,2257,8756.05,730453,0
1255,2014,1456.66,730713,0
1255,1931,506.63,731064,0
1255,157,777.03,731354,0
1256,1847,1862.2,731728,0
1256,2859,1191.41,732107,0
1256,619,6268.29,732327,0
1256,1945,1144.32,732691,0
1256,1775,1215.47,732920,0
1257,2756,1351.11,733038,0
1258,707,887.21,733157,0
1258,341,1979.05,733556,0
1258,32,1236.68,733580,0
1258,1447,2376.23,733921,0
1258,2939,270.85,734309,0
1259,2844,628.38,734527,0
1259,1510,524.41,734657,0
1259,221,675.07,734914,0
1259,289,171.28,734962,0
1260,488,2370.21,735204,0
1260,2463,299.34,735377,0
1260,1020,611.77,735489,0
1261,2071,1106.34,735553,0
1261,1254,1867.71,735644,0
1261,2120,499.9,735885,0
1262,275,207.97,736208,0
1263,237,324.8,736319,0
1263,376,2752.02,736418,0
1263,2604,158.81,736633,0
1263,2529,1985.16,736720,0
1263,1907,824.79,736956,0
1264,1139,1792.63,737183,0
1264,1117,306.2,737374,0
1264,2066,1672.61,737718,0
1265,2275,712.07,738065,0
1265,252,242.93,738417,0
1265,2143,1096.05,738808,0
1265,2428,6627.6,738911,0
1265,1753,182.18,739221,0
1266,357,431.55,739314,0
1266,187,176.65,739480,0
1266,1366,407.75,739513,0
1266,2755,1234.03,739561,0
1267,1041,646.44,739764,0
1267,139,379.26,740141,0
1267,1857,3189.07,740143,0
1268,773,141.09,740529,0
1268,2106,734.83,740734,0
1268,433,431.19,740826,0
1269,2917,3268.41,741047,0
1269,1202,433.49,741160,0
1270,222,1874.81,741422,0
1270,2141,604.01,741650,0
1270,6,1094.72,741874,0
1270,457,465.95,742145,0
1271,2860,2834.32,742261,0
1271,1612,586.78,742378,0
1272,513,457.79,742596,0
1272,967,1021.02,742775,0
1272,1657,1554.6,743114,0
1272,567,7243.05,743382,0
1273,1602,1123.34,743533,0
1273,1098,929.64,743721,0
1274,247,872.97,743824,0
1274,2787,4188.33,744179,0
1274,959,3915.98,744477,0
1274,2772,454.78,744689,0
1274,1226,609.07,744767,0
1275,2969,1533.76,745146,0
1275,2961,6188.86,745397,0
1275,1054,132.54,745571,0
1275,1151,530.0,745732,0
1276,2937,764.69,745760,0
1277,479,1082.8,746001,0
1277,734,1237.01,746037,0
1277,2956,535.84,746169,0
1278,1409,1252.83,746530,0
1278,1211,713.0,746878,0
1278,1512,5461.12,747225,0
1279,2251,1260.76,747484,0
1279,2343,3723.34,747865,0
1279,2240,3715.92,748229,0
1279,2870,561.03,748232,0
1280,2787,910.63,748484,0
1280,2264,420.47,748565,0
1281,2893,480.93,748629,0
1281,2049,1583.2,748956,0
1281,2756,1410.38,749147,0
1281,586,2700.73,749390,0
1281,1617,1490.77,749679,0
1282,1752,283.68,749860,0
1282,983,912.26,750068,0
1282,2304,741.35,750125,0
1283,2122,159.5,750301,0
1283,1003,2719.68,750577,0
1283,1945,1759.39,750581,0
1283,2186,704.56,750588,0
1284,1932,1490.78,750718,0
1284,1723,690.59,751003,0
